Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationality,Points
2014,14,21,chilton,Max,Chilton,British,0
2014,14,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,14,23,lotterer,André,Lotterer,German,0
2014,8,1,rosberg,Nico,Rosberg,German,165
2014,8,2,hamilton,Lewis,Hamilton,British,136
2014,8,3,ricciardo,Daniel,Ricciardo,Australian,83
2014,8,4,alonso,Fernando,Alonso,Spanish,79
2014,8,5,vettel,Sebastian,Vettel,German,60
2014,8,6,hulkenberg,Nico,Hülkenberg,German,59
2014,8,7,bottas,Valtteri,Bottas,Finnish,55
2014,8,8,button,Jenson,Button,British,43
2014,8,9,massa,Felipe,Massa,Brazilian,30
2014,8,10,kevin_magnussen,Kevin,Magnussen,Danish,29
2014,8,11,perez,Sergio,Pérez,Mexican,28
2014,8,12,raikkonen,Kimi,Räikkönen,Finnish,19
2014,8,13,grosjean,Romain,Grosjean,French,8
2014,8,14,vergne,Jean-Éric,Vergne,French,8
2014,8,15,kvyat,Daniil,Kvyat,Russian,4
2014,8,16,jules_bianchi,Jules,Bianchi,French,2
2014,8,17,sutil,Adrian,Sutil,German,0
2014,8,18,ericsson,Marcus,Ericsson,Swedish,0
2014,8,19,maldonado,Pastor,Maldonado,Venezuelan,0
2014,8,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,8,21,chilton,Max,Chilton,British,0
2014,8,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,6,1,rosberg,Nico,Rosberg,German,122
2014,6,2,hamilton,Lewis,Hamilton,British,118
2014,6,3,alonso,Fernando,Alonso,Spanish,61
2014,6,4,ricciardo,Daniel,Ricciardo,Australian,54
2014,6,5,hulkenberg,Nico,Hülkenberg,German,47
2014,6,6,vettel,Sebastian,Vettel,German,45
2014,6,7,bottas,Valtteri,Bottas,Finnish,34
2014,6,8,button,Jenson,Button,British,31
2014,6,9,kevin_magnussen,Kevin,Magnussen,Danish,21
2014,6,10,perez,Sergio,Pérez,Mexican,20
2014,6,11,massa,Felipe,Massa,Brazilian,18
2014,6,12,raikkonen,Kimi,Räikkönen,Finnish,17
2014,6,13,grosjean,Romain,Grosjean,French,8
2014,6,14,vergne,Jean-Éric,Vergne,French,4
2014,6,15,kvyat,Daniil,Kvyat,Russian,4
2014,6,16,jules_bianchi,Jules,Bianchi,French,2
2014,6,17,ericsson,Marcus,Ericsson,Swedish,0
2014,6,18,sutil,Adrian,Sutil,German,0
2014,6,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,6,20,chilton,Max,Chilton,British,0
2014,6,21,kobayashi,Kamui,Kobayashi,Japanese,0
2014,6,22,maldonado,Pastor,Maldonado,Venezuelan,0
2014,1,1,rosberg,Nico,Rosberg,German,25
2014,1,2,kevin_magnussen,Kevin,Magnussen,Danish,18
2014,1,3,button,Jenson,Button,British,15
2014,1,4,alonso,Fernando,Alonso,Spanish,12
2014,1,5,bottas,Valtteri,Bottas,Finnish,10
2014,1,6,hulkenberg,Nico,Hülkenberg,German,8
2014,1,7,raikkonen,Kimi,Räikkönen,Finnish,6
2014,1,8,vergne,Jean-Éric,Vergne,French,4
2014,1,9,kvyat,Daniil,Kvyat,Russian,2
2014,1,10,perez,Sergio,Pérez,Mexican,1
2014,1,11,sutil,Adrian,Sutil,German,0
2014,1,12,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,1,13,chilton,Max,Chilton,British,0
2014,1,14,jules_bianchi,Jules,Bianchi,French,0
2014,1,15,grosjean,Romain,Grosjean,French,0
2014,1,16,maldonado,Pastor,Maldonado,Venezuelan,0
2014,1,17,ericsson,Marcus,Ericsson,Swedish,0
2014,1,18,vettel,Sebastian,Vettel,German,0
2014,1,19,hamilton,Lewis,Hamilton,British,0
2014,1,20,massa,Felipe,Massa,Brazilian,0
2014,1,21,kobayashi,Kamui,Kobayashi,Japanese,0
2014,1,22,ricciardo,Daniel,Ricciardo,Australian,0
2014,7,1,rosberg,Nico,Rosberg,German,140
2014,7,2,hamilton,Lewis,Hamilton,British,118
2014,7,3,ricciardo,Daniel,Ricciardo,Australian,79
2014,7,4,alonso,Fernando,Alonso,Spanish,69
2014,7,5,vettel,Sebastian,Vettel,German,60
2014,7,6,hulkenberg,Nico,Hülkenberg,German,57
2014,7,7,button,Jenson,Button,British,43
2014,7,8,bottas,Valtteri,Bottas,Finnish,40
2014,7,9,kevin_magnussen,Kevin,Magnussen,Danish,23
2014,7,10,perez,Sergio,Pérez,Mexican,20
2014,7,11,massa,Felipe,Massa,Brazilian,18
2014,7,12,raikkonen,Kimi,Räikkönen,Finnish,18
2014,7,13,grosjean,Romain,Grosjean,French,8
2014,7,14,vergne,Jean-Éric,Vergne,French,8
2014,7,15,kvyat,Daniil,Kvyat,Russian,4
2014,7,16,jules_bianchi,Jules,Bianchi,French,2
2014,7,17,sutil,Adrian,Sutil,German,0
2014,7,18,ericsson,Marcus,Ericsson,Swedish,0
2014,7,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,7,20,chilton,Max,Chilton,British,0
2014,7,21,kobayashi,Kamui,Kobayashi,Japanese,0
2014,7,22,maldonado,Pastor,Maldonado,Venezuelan,0
2014,9,1,rosberg,Nico,Rosberg,German,165
2014,9,2,hamilton,Lewis,Hamilton,British,161
2014,9,3,ricciardo,Daniel,Ricciardo,Australian,98
2014,9,4,alonso,Fernando,Alonso,Spanish,87
2014,9,5,bottas,Valtteri,Bottas,Finnish,73
2014,9,6,vettel,Sebastian,Vettel,German,70
2014,9,7,hulkenberg,Nico,Hülkenberg,German,63
2014,9,8,button,Jenson,Button,British,55
2014,9,9,kevin_magnussen,Kevin,Magnussen,Danish,35
2014,9,10,massa,Felipe,Massa,Brazilian,30
2014,9,11,perez,Sergio,Pérez,Mexican,28
2014,9,12,raikkonen,Kimi,Räikkönen,Finnish,19
2014,9,13,vergne,Jean-Éric,Vergne,French,9
2014,9,14,grosjean,Romain,Grosjean,French,8
2014,9,15,kvyat,Daniil,Kvyat,Russian,6
2014,9,16,jules_bianchi,Jules,Bianchi,French,2
2014,9,17,sutil,Adrian,Sutil,German,0
2014,9,18,ericsson,Marcus,Ericsson,Swedish,0
2014,9,19,maldonado,Pastor,Maldonado,Venezuelan,0
2014,9,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,9,21,chilton,Max,Chilton,British,0
2014,9,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,18,1,hamilton,Lewis,Hamilton,British,334
2014,18,2,rosberg,Nico,Rosberg,German,317
2014,18,3,ricciardo,Daniel,Ricciardo,Australian,214
2014,18,4,vettel,Sebastian,Vettel,German,159
2014,18,5,alonso,Fernando,Alonso,Spanish,157
2014,18,6,bottas,Valtteri,Bottas,Finnish,156
2014,18,7,button,Jenson,Button,British,106
2014,18,8,massa,Felipe,Massa,Brazilian,98
2014,18,9,hulkenberg,Nico,Hülkenberg,German,80
2014,18,10,kevin_magnussen,Kevin,Magnussen,Danish,55
2014,18,11,raikkonen,Kimi,Räikkönen,Finnish,53
2014,18,12,perez,Sergio,Pérez,Mexican,47
2014,18,13,vergne,Jean-Éric,Vergne,French,22
2014,18,14,grosjean,Romain,Grosjean,French,8
2014,18,15,kvyat,Daniil,Kvyat,Russian,8
2014,18,16,maldonado,Pastor,Maldonado,Venezuelan,2
2014,18,17,jules_bianchi,Jules,Bianchi,French,2
2014,18,18,sutil,Adrian,Sutil,German,0
2014,18,19,ericsson,Marcus,Ericsson,Swedish,0
2014,18,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,18,21,chilton,Max,Chilton,British,0
2014,18,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,18,23,lotterer,André,Lotterer,German,0
2014,11,1,rosberg,Nico,Rosberg,German,202
2014,11,2,hamilton,Lewis,Hamilton,British,191
2014,11,3,ricciardo,Daniel,Ricciardo,Australian,131
2014,11,4,alonso,Fernando,Alonso,Spanish,115
2014,11,5,bottas,Valtteri,Bottas,Finnish,95
2014,11,6,vettel,Sebastian,Vettel,German,88
2014,11,7,hulkenberg,Nico,Hülkenberg,German,69
2014,11,8,button,Jenson,Button,British,60
2014,11,9,massa,Felipe,Massa,Brazilian,40
2014,11,10,kevin_magnussen,Kevin,Magnussen,Danish,37
2014,11,11,perez,Sergio,Pérez,Mexican,29
2014,11,12,raikkonen,Kimi,Räikkönen,Finnish,27
2014,11,13,vergne,Jean-Éric,Vergne,French,11
2014,11,14,grosjean,Romain,Grosjean,French,8
2014,11,15,kvyat,Daniil,Kvyat,Russian,6
2014,11,16,jules_bianchi,Jules,Bianchi,French,2
2014,11,17,sutil,Adrian,Sutil,German,0
2014,11,18,ericsson,Marcus,Ericsson,Swedish,0
2014,11,19,maldonado,Pastor,Maldonado,Venezuelan,0
2014,11,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,11,21,chilton,Max,Chilton,British,0
2014,11,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,16,1,hamilton,Lewis,Hamilton,British,291
2014,16,2,rosberg,Nico,Rosberg,German,274
2014,16,3,ricciardo,Daniel,Ricciardo,Australian,199
2014,16,4,bottas,Valtteri,Bottas,Finnish,145
2014,16,5,vettel,Sebastian,Vettel,German,143
2014,16,6,alonso,Fernando,Alonso,Spanish,141
2014,16,7,button,Jenson,Button,British,94
2014,16,8,hulkenberg,Nico,Hülkenberg,German,76
2014,16,9,massa,Felipe,Massa,Brazilian,71
2014,16,10,kevin_magnussen,Kevin,Magnussen,Danish,49
2014,16,11,perez,Sergio,Pérez,Mexican,47
2014,16,12,raikkonen,Kimi,Räikkönen,Finnish,47
2014,16,13,vergne,Jean-Éric,Vergne,French,21
2014,16,14,grosjean,Romain,Grosjean,French,8
2014,16,15,kvyat,Daniil,Kvyat,Russian,8
2014,16,16,jules_bianchi,Jules,Bianchi,French,2
2014,16,17,sutil,Adrian,Sutil,German,0
2014,16,18,ericsson,Marcus,Ericsson,Swedish,0
2014,16,19,maldonado,Pastor,Maldonado,Venezuelan,0
2014,16,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,16,21,chilton,Max,Chilton,British,0
2014,16,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,16,23,lotterer,André,Lotterer,German,0
2014,17,1,hamilton,Lewis,Hamilton,British,316
2014,17,2,rosberg,Nico,Rosberg,German,292
2014,17,3,ricciardo,Daniel,Ricciardo,Australian,214
2014,17,4,bottas,Valtteri,Bottas,Finnish,155
2014,17,5,vettel,Sebastian,Vettel,German,149
2014,17,6,alonso,Fernando,Alonso,Spanish,149
2014,17,7,button,Jenson,Button,British,94
2014,17,8,massa,Felipe,Massa,Brazilian,83
2014,17,9,hulkenberg,Nico,Hülkenberg,German,76
2014,17,10,kevin_magnussen,Kevin,Magnussen,Danish,53
2014,17,11,perez,Sergio,Pérez,Mexican,47
2014,17,12,raikkonen,Kimi,Räikkönen,Finnish,47
2014,17,13,vergne,Jean-Éric,Vergne,French,22
2014,17,14,grosjean,Romain,Grosjean,French,8
2014,17,15,kvyat,Daniil,Kvyat,Russian,8
2014,17,16,maldonado,Pastor,Maldonado,Venezuelan,2
2014,17,17,jules_bianchi,Jules,Bianchi,French,2
2014,17,18,sutil,Adrian,Sutil,German,0
2014,17,19,ericsson,Marcus,Ericsson,Swedish,0
2014,17,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,17,21,chilton,Max,Chilton,British,0
2014,17,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,17,23,lotterer,André,Lotterer,German,0
2014,10,1,rosberg,Nico,Rosberg,German,190
2014,10,2,hamilton,Lewis,Hamilton,British,176
2014,10,3,ricciardo,Daniel,Ricciardo,Australian,106
2014,10,4,alonso,Fernando,Alonso,Spanish,97
2014,10,5,bottas,Valtteri,Bottas,Finnish,91
2014,10,6,vettel,Sebastian,Vettel,German,82
2014,10,7,hulkenberg,Nico,Hülkenberg,German,69
2014,10,8,button,Jenson,Button,British,59
2014,10,9,kevin_magnussen,Kevin,Magnussen,Danish,37
2014,10,10,massa,Felipe,Massa,Brazilian,30
2014,10,11,perez,Sergio,Pérez,Mexican,29
2014,10,12,raikkonen,Kimi,Räikkönen,Finnish,19
2014,10,13,vergne,Jean-Éric,Vergne,French,9
2014,10,14,grosjean,Romain,Grosjean,French,8
2014,10,15,kvyat,Daniil,Kvyat,Russian,6
2014,10,16,jules_bianchi,Jules,Bianchi,French,2
2014,10,17,sutil,Adrian,Sutil,German,0
2014,10,18,ericsson,Marcus,Ericsson,Swedish,0
2014,10,19,maldonado,Pastor,Maldonado,Venezuelan,0
2014,10,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,10,21,chilton,Max,Chilton,British,0
2014,10,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,19,1,hamilton,Lewis,Hamilton,British,384
2014,19,2,rosberg,Nico,Rosberg,German,317
2014,19,3,ricciardo,Daniel,Ricciardo,Australian,238
2014,19,4,bottas,Valtteri,Bottas,Finnish,186
2014,19,5,vettel,Sebastian,Vettel,German,167
2014,19,6,alonso,Fernando,Alonso,Spanish,161
2014,19,7,massa,Felipe,Massa,Brazilian,134
2014,19,8,button,Jenson,Button,British,126
2014,19,9,hulkenberg,Nico,Hülkenberg,German,96
2014,19,10,perez,Sergio,Pérez,Mexican,59
2014,19,11,kevin_magnussen,Kevin,Magnussen,Danish,55
2014,19,12,raikkonen,Kimi,Räikkönen,Finnish,55
2014,19,13,vergne,Jean-Éric,Vergne,French,22
2014,19,14,grosjean,Romain,Grosjean,French,8
2014,19,15,kvyat,Daniil,Kvyat,Russian,8
2014,19,16,maldonado,Pastor,Maldonado,Venezuelan,2
2014,19,17,jules_bianchi,Jules,Bianchi,French,2
2014,19,18,sutil,Adrian,Sutil,German,0
2014,19,19,ericsson,Marcus,Ericsson,Swedish,0
2014,19,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,19,21,chilton,Max,Chilton,British,0
2014,19,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,19,23,stevens,Will,Stevens,British,0
2014,19,24,lotterer,André,Lotterer,German,0
2014,2,1,rosberg,Nico,Rosberg,German,43
2014,2,2,hamilton,Lewis,Hamilton,British,25
2014,2,3,alonso,Fernando,Alonso,Spanish,24
2014,2,4,button,Jenson,Button,British,23
2014,2,5,kevin_magnussen,Kevin,Magnussen,Danish,20
2014,2,6,hulkenberg,Nico,Hülkenberg,German,18
2014,2,7,vettel,Sebastian,Vettel,German,15
2014,2,8,bottas,Valtteri,Bottas,Finnish,14
2014,2,9,raikkonen,Kimi,Räikkönen,Finnish,6
2014,2,10,massa,Felipe,Massa,Brazilian,6
2014,2,11,vergne,Jean-Éric,Vergne,French,4
2014,2,12,kvyat,Daniil,Kvyat,Russian,3
2014,2,13,perez,Sergio,Pérez,Mexican,1
2014,2,14,grosjean,Romain,Grosjean,French,0
2014,2,15,sutil,Adrian,Sutil,German,0
2014,2,16,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,2,17,chilton,Max,Chilton,British,0
2014,2,18,kobayashi,Kamui,Kobayashi,Japanese,0
2014,2,19,ericsson,Marcus,Ericsson,Swedish,0
2014,2,20,jules_bianchi,Jules,Bianchi,French,0
2014,2,21,maldonado,Pastor,Maldonado,Venezuelan,0
2014,2,22,ricciardo,Daniel,Ricciardo,Australian,0
2014,5,1,hamilton,Lewis,Hamilton,British,100
2014,5,2,rosberg,Nico,Rosberg,German,97
2014,5,3,alonso,Fernando,Alonso,Spanish,49
2014,5,4,vettel,Sebastian,Vettel,German,45
2014,5,5,ricciardo,Daniel,Ricciardo,Australian,39
2014,5,6,hulkenberg,Nico,Hülkenberg,German,37
2014,5,7,bottas,Valtteri,Bottas,Finnish,34
2014,5,8,button,Jenson,Button,British,23
2014,5,9,kevin_magnussen,Kevin,Magnussen,Danish,20
2014,5,10,perez,Sergio,Pérez,Mexican,20
2014,5,11,raikkonen,Kimi,Räikkönen,Finnish,17
2014,5,12,massa,Felipe,Massa,Brazilian,12
2014,5,13,grosjean,Romain,Grosjean,French,4
2014,5,14,vergne,Jean-Éric,Vergne,French,4
2014,5,15,kvyat,Daniil,Kvyat,Russian,4
2014,5,16,sutil,Adrian,Sutil,German,0
2014,5,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,5,18,chilton,Max,Chilton,British,0
2014,5,19,kobayashi,Kamui,Kobayashi,Japanese,0
2014,5,20,maldonado,Pastor,Maldonado,Venezuelan,0
2014,5,21,ericsson,Marcus,Ericsson,Swedish,0
2014,5,22,jules_bianchi,Jules,Bianchi,French,0
2014,4,1,rosberg,Nico,Rosberg,German,79
2014,4,2,hamilton,Lewis,Hamilton,British,75
2014,4,3,alonso,Fernando,Alonso,Spanish,41
2014,4,4,hulkenberg,Nico,Hülkenberg,German,36
2014,4,5,vettel,Sebastian,Vettel,German,33
2014,4,6,ricciardo,Daniel,Ricciardo,Australian,24
2014,4,7,bottas,Valtteri,Bottas,Finnish,24
2014,4,8,button,Jenson,Button,British,23
2014,4,9,kevin_magnussen,Kevin,Magnussen,Danish,20
2014,4,10,perez,Sergio,Pérez,Mexican,18
2014,4,11,massa,Felipe,Massa,Brazilian,12
2014,4,12,raikkonen,Kimi,Räikkönen,Finnish,11
2014,4,13,vergne,Jean-Éric,Vergne,French,4
2014,4,14,kvyat,Daniil,Kvyat,Russian,4
2014,4,15,grosjean,Romain,Grosjean,French,0
2014,4,16,sutil,Adrian,Sutil,German,0
2014,4,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,4,18,chilton,Max,Chilton,British,0
2014,4,19,kobayashi,Kamui,Kobayashi,Japanese,0
2014,4,20,maldonado,Pastor,Maldonado,Venezuelan,0
2014,4,21,ericsson,Marcus,Ericsson,Swedish,0
2014,4,22,jules_bianchi,Jules,Bianchi,French,0
2014,3,1,rosberg,Nico,Rosberg,German,61
2014,3,2,hamilton,Lewis,Hamilton,British,50
2014,3,3,hulkenberg,Nico,Hülkenberg,German,28
2014,3,4,alonso,Fernando,Alonso,Spanish,26
2014,3,5,button,Jenson,Button,British,23
2014,3,6,vettel,Sebastian,Vettel,German,23
2014,3,7,kevin_magnussen,Kevin,Magnussen,Danish,20
2014,3,8,bottas,Valtteri,Bottas,Finnish,18
2014,3,9,perez,Sergio,Pérez,Mexican,16
2014,3,10,ricciardo,Daniel,Ricciardo,Australian,12
2014,3,11,massa,Felipe,Massa,Brazilian,12
2014,3,12,raikkonen,Kimi,Räikkönen,Finnish,7
2014,3,13,vergne,Jean-Éric,Vergne,French,4
2014,3,14,kvyat,Daniil,Kvyat,Russian,3
2014,3,15,grosjean,Romain,Grosjean,French,0
2014,3,16,sutil,Adrian,Sutil,German,0
2014,3,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,3,18,chilton,Max,Chilton,British,0
2014,3,19,kobayashi,Kamui,Kobayashi,Japanese,0
2014,3,20,maldonado,Pastor,Maldonado,Venezuelan,0
2014,3,21,ericsson,Marcus,Ericsson,Swedish,0
2014,3,22,jules_bianchi,Jules,Bianchi,French,0
2022,15,1,max_verstappen,Max,Verstappen,Dutch,310
2022,15,2,leclerc,Charles,Leclerc,Monegasque,201
2022,15,3,perez,Sergio,Pérez,Mexican,201
2022,15,4,russell,George,Russell,British,188
2022,15,5,sainz,Carlos,Sainz,Spanish,175
2022,15,6,hamilton,Lewis,Hamilton,British,158
2022,15,7,norris,Lando,Norris,British,82
2022,15,8,ocon,Esteban,Ocon,French,66
2022,15,9,alonso,Fernando,Alonso,Spanish,59
2022,15,10,bottas,Valtteri,Bottas,Finnish,46
2022,15,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,15,12,vettel,Sebastian,Vettel,German,20
2022,15,13,ricciardo,Daniel,Ricciardo,Australian,19
2022,15,14,gasly,Pierre,Gasly,French,18
2022,15,15,mick_schumacher,Mick,Schumacher,German,12
2022,15,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,15,17,zhou,Guanyu,Zhou,Chinese,5
2022,15,18,stroll,Lance,Stroll,Canadian,5
2022,15,19,albon,Alexander,Albon,Thai,4
2022,15,20,latifi,Nicholas,Latifi,Canadian,0
2022,15,21,hulkenberg,Nico,Hülkenberg,German,0
2022,12,1,max_verstappen,Max,Verstappen,Dutch,233
2022,12,2,leclerc,Charles,Leclerc,Monegasque,170
2022,12,3,perez,Sergio,Pérez,Mexican,163
2022,12,4,sainz,Carlos,Sainz,Spanish,144
2022,12,5,russell,George,Russell,British,143
2022,12,6,hamilton,Lewis,Hamilton,British,127
2022,12,7,norris,Lando,Norris,British,70
2022,12,8,ocon,Esteban,Ocon,French,56
2022,12,9,bottas,Valtteri,Bottas,Finnish,46
2022,12,10,alonso,Fernando,Alonso,Spanish,37
2022,12,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,12,12,ricciardo,Daniel,Ricciardo,Australian,19
2022,12,13,gasly,Pierre,Gasly,French,16
2022,12,14,vettel,Sebastian,Vettel,German,15
2022,12,15,mick_schumacher,Mick,Schumacher,German,12
2022,12,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,12,17,zhou,Guanyu,Zhou,Chinese,5
2022,12,18,stroll,Lance,Stroll,Canadian,4
2022,12,19,albon,Alexander,Albon,Thai,3
2022,12,20,latifi,Nicholas,Latifi,Canadian,0
2022,12,21,hulkenberg,Nico,Hülkenberg,German,0
2022,13,1,max_verstappen,Max,Verstappen,Dutch,258
2022,13,2,leclerc,Charles,Leclerc,Monegasque,178
2022,13,3,perez,Sergio,Pérez,Mexican,173
2022,13,4,russell,George,Russell,British,158
2022,13,5,sainz,Carlos,Sainz,Spanish,156
2022,13,6,hamilton,Lewis,Hamilton,British,146
2022,13,7,norris,Lando,Norris,British,76
2022,13,8,ocon,Esteban,Ocon,French,58
2022,13,9,bottas,Valtteri,Bottas,Finnish,46
2022,13,10,alonso,Fernando,Alonso,Spanish,41
2022,13,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,13,12,ricciardo,Daniel,Ricciardo,Australian,19
2022,13,13,gasly,Pierre,Gasly,French,16
2022,13,14,vettel,Sebastian,Vettel,German,16
2022,13,15,mick_schumacher,Mick,Schumacher,German,12
2022,13,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,13,17,zhou,Guanyu,Zhou,Chinese,5
2022,13,18,stroll,Lance,Stroll,Canadian,4
2022,13,19,albon,Alexander,Albon,Thai,3
2022,13,20,latifi,Nicholas,Latifi,Canadian,0
2022,13,21,hulkenberg,Nico,Hülkenberg,German,0
2022,14,1,max_verstappen,Max,Verstappen,Dutch,284
2022,14,2,perez,Sergio,Pérez,Mexican,191
2022,14,3,leclerc,Charles,Leclerc,Monegasque,186
2022,14,4,sainz,Carlos,Sainz,Spanish,171
2022,14,5,russell,George,Russell,British,170
2022,14,6,hamilton,Lewis,Hamilton,British,146
2022,14,7,norris,Lando,Norris,British,76
2022,14,8,ocon,Esteban,Ocon,French,64
2022,14,9,alonso,Fernando,Alonso,Spanish,51
2022,14,10,bottas,Valtteri,Bottas,Finnish,46
2022,14,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,14,12,vettel,Sebastian,Vettel,German,20
2022,14,13,ricciardo,Daniel,Ricciardo,Australian,19
2022,14,14,gasly,Pierre,Gasly,French,18
2022,14,15,mick_schumacher,Mick,Schumacher,German,12
2022,14,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,14,17,zhou,Guanyu,Zhou,Chinese,5
2022,14,18,albon,Alexander,Albon,Thai,4
2022,14,19,stroll,Lance,Stroll,Canadian,4
2022,14,20,latifi,Nicholas,Latifi,Canadian,0
2022,14,21,hulkenberg,Nico,Hülkenberg,German,0
2022,22,1,max_verstappen,Max,Verstappen,Dutch,454
2022,22,2,leclerc,Charles,Leclerc,Monegasque,308
2022,22,3,perez,Sergio,Pérez,Mexican,305
2022,22,4,russell,George,Russell,British,275
2022,22,5,sainz,Carlos,Sainz,Spanish,246
2022,22,6,hamilton,Lewis,Hamilton,British,240
2022,22,7,norris,Lando,Norris,British,122
2022,22,8,ocon,Esteban,Ocon,French,92
2022,22,9,alonso,Fernando,Alonso,Spanish,81
2022,22,10,bottas,Valtteri,Bottas,Finnish,49
2022,22,11,ricciardo,Daniel,Ricciardo,Australian,37
2022,22,12,vettel,Sebastian,Vettel,German,37
2022,22,13,kevin_magnussen,Kevin,Magnussen,Danish,25
2022,22,14,gasly,Pierre,Gasly,French,23
2022,22,15,stroll,Lance,Stroll,Canadian,18
2022,22,16,mick_schumacher,Mick,Schumacher,German,12
2022,22,17,tsunoda,Yuki,Tsunoda,Japanese,12
2022,22,18,zhou,Guanyu,Zhou,Chinese,6
2022,22,19,albon,Alexander,Albon,Thai,4
2022,22,20,latifi,Nicholas,Latifi,Canadian,2
2022,22,21,de_vries,Nyck,de Vries,Dutch,2
2022,22,22,hulkenberg,Nico,Hülkenberg,German,0
2022,8,1,max_verstappen,Max,Verstappen,Dutch,150
2022,8,2,perez,Sergio,Pérez,Mexican,129
2022,8,3,leclerc,Charles,Leclerc,Monegasque,116
2022,8,4,russell,George,Russell,British,99
2022,8,5,sainz,Carlos,Sainz,Spanish,83
2022,8,6,hamilton,Lewis,Hamilton,British,62
2022,8,7,norris,Lando,Norris,British,50
2022,8,8,bottas,Valtteri,Bottas,Finnish,40
2022,8,9,ocon,Esteban,Ocon,French,31
2022,8,10,gasly,Pierre,Gasly,French,16
2022,8,11,alonso,Fernando,Alonso,Spanish,16
2022,8,12,kevin_magnussen,Kevin,Magnussen,Danish,15
2022,8,13,ricciardo,Daniel,Ricciardo,Australian,15
2022,8,14,vettel,Sebastian,Vettel,German,13
2022,8,15,tsunoda,Yuki,Tsunoda,Japanese,11
2022,8,16,albon,Alexander,Albon,Thai,3
2022,8,17,stroll,Lance,Stroll,Canadian,2
2022,8,18,zhou,Guanyu,Zhou,Chinese,1
2022,8,19,mick_schumacher,Mick,Schumacher,German,0
2022,8,20,hulkenberg,Nico,Hülkenberg,German,0
2022,8,21,latifi,Nicholas,Latifi,Canadian,0
2022,6,1,max_verstappen,Max,Verstappen,Dutch,110
2022,6,2,leclerc,Charles,Leclerc,Monegasque,104
2022,6,3,perez,Sergio,Pérez,Mexican,85
2022,6,4,russell,George,Russell,British,74
2022,6,5,sainz,Carlos,Sainz,Spanish,65
2022,6,6,hamilton,Lewis,Hamilton,British,46
2022,6,7,norris,Lando,Norris,British,39
2022,6,8,bottas,Valtteri,Bottas,Finnish,38
2022,6,9,ocon,Esteban,Ocon,French,30
2022,6,10,kevin_magnussen,Kevin,Magnussen,Danish,15
2022,6,11,tsunoda,Yuki,Tsunoda,Japanese,11
2022,6,12,ricciardo,Daniel,Ricciardo,Australian,11
